date,price,total_btc,market_cap,volume,median_conf_time,hash_rate,difficulty,miners_revenue,tx_fees,cost_per_tx,cost_per_tx_percent,n_transactions,n_unique_addresses,n_tx_ex_popular,output_volume,est_tx_volume,est_tx_volume_usd
2023-07-27 09:37:24,29178.42,19440418.75,574775420762.5,169567761.7722,9.216666666666669,369831574.5386234,53911173001055.0,26347218.51898918,20.83844045000001,62.67998553328618,0.9807532815132364,413038.0,737067.0,462312.0,691905.0381751502,89725.72811526002,2621711162.046984
2023-07-29 00:00:00,29316.12,19440418.75,574775420762.5,75874515.978,9.641666666666666,343365594.25571066,52328312063444.0,26347218.51898918,20.83844045000001,62.67998553328618,1.5422220106496711,413038.0,737067.0,422925.0,536663.1513000766,54553.39654697997,1601998854.3885682
2023-07-30 00:00:00,29316.12,19440418.75,574775420762.5,75874515.978,9.641666666666666,343365594.25571066,52328312063444.0,26347218.51898918,20.83844045000001,62.67998553328618,1.5422220106496711,413038.0,800500.0,422925.0,536663.1513000766,54553.39654697997,1601998854.3885682
2023-07-31 00:00:00,29316.12,19440418.75,574775420762.5,75874515.978,9.641666666666666,343365594.25571066,52328312063444.0,27510234.359162603,16.65975421,60.23145311611939,1.5422220106496711,445666.0,800500.0,422925.0,536663.1513000766,54553.39654697997,1601998854.3885682
2023-07-31 10:46:22,29316.12,19444093.75,571986905843.75,75874515.978,9.641666666666666,343365594.25571066,52328312063444.0,27510234.359162603,16.65975421,60.23145311611939,1.5422220106496711,445666.0,800500.0,422925.0,536663.1513000766,54553.39654697997,1601998854.3885682
2023-08-02 00:00:00,29683.61,19444093.75,571986905843.75,164642220.7177,8.533333333333333,400593193.2983291,52328312063444.0,27510234.359162603,16.65975421,60.23145311611939,0.8505865195886222,445666.0,800500.0,390509.0,689168.2335844436,117426.01232016004,3452200381.968956
2023-08-03 00:00:00,29683.61,19444093.75,571986905843.75,164642220.7177,8.533333333333333,400593193.2983291,52328312063444.0,27510234.359162603,16.65975421,60.23145311611939,0.8505865195886222,445666.0,716303.0,390509.0,689168.2335844436,117426.01232016004,3452200381.968956
2023-08-04 00:00:00,29683.61,19444093.75,571986905843.75,164642220.7177,8.533333333333333,400593193.2983291,52328312063444.0,23104041.16684485,22.515295539999997,70.5997212160733,0.8505865195886222,318486.0,716303.0,390509.0,689168.2335844436,117426.01232016004,3452200381.968956
2023-08-04 11:12:40,29683.61,19447787.5,567253065800.0,164642220.7177,8.533333333333333,400593193.2983291,52328312063444.0,23104041.16684485,22.515295539999997,70.5997212160733,0.8505865195886222,318486.0,716303.0,390509.0,689168.2335844436,117426.01232016004,3452200381.968956
2023-08-06 00:00:00,29048.01,19447787.5,567253065800.0,24804386.2191,9.691666666666666,426605738.3177011,52328312063444.0,23104041.16684485,22.515295539999997,70.5997212160733,2.4723402974301165,318486.0,716303.0,606997.0,505741.6315525863,42143.11165594001,1225095930.1023915
2023-08-07 00:00:00,29048.01,19447787.5,567253065800.0,24804386.2191,9.691666666666666,426605738.3177011,52328312063444.0,23104041.16684485,22.515295539999997,70.5997212160733,2.4723402974301165,318486.0,676210.0,606997.0,505741.6315525863,42143.11165594001,1225095930.1023915
2023-08-08 00:00:00,29048.01,19447787.5,567253065800.0,24804386.2191,9.691666666666666,426605738.3177011,52328312063444.0,23875114.96975787,29.11310746000001,72.08800573004906,2.4723402974301165,331194.0,676210.0,606997.0,505741.6315525863,42143.11165594001,1225095930.1023915
2023-08-08 13:58:28,29048.01,19451450.0,571736469850.0,24804386.2191,9.691666666666666,426605738.3177011,52328312063444.0,23875114.96975787,29.11310746000001,72.08800573004906,2.4723402974301165,331194.0,676210.0,606997.0,505741.6315525863,42143.11165594001,1225095930.1023915
2023-08-10 00:00:00,29565.82,19451450.0,571736469850.0,119595811.5074,10.916666666666666,330756213.4390739,52391178981379.0,23875114.96975787,29.11310746000001,72.08800573004906,0.7606487885918233,331194.0,676210.0,357748.0,941072.4194874854,107597.84090090002,3177865892.3686566
2023-08-11 00:00:00,29565.82,19451450.0,571736469850.0,119595811.5074,10.916666666666666,330756213.4390739,52391178981379.0,23875114.96975787,29.11310746000001,72.08800573004906,0.7606487885918233,331194.0,733810.0,357748.0,941072.4194874854,107597.84090090002,3177865892.3686566
2023-08-12 00:00:00,29565.82,19451450.0,571736469850.0,119595811.5074,10.916666666666666,330756213.4390739,52391178981379.0,31294824.65651836,19.421388580000023,62.10103834335123,0.7606487885918233,503934.0,733810.0,357748.0,941072.4194874854,107597.84090090002,3177865892.3686566
2023-08-12 12:16:19,29565.82,19455112.5,572797422225.0,119595811.5074,10.916666666666666,330756213.4390739,52391178981379.0,31294824.65651836,19.421388580000023,62.10103834335123,0.7606487885918233,503934.0,733810.0,357748.0,941072.4194874854,107597.84090090002,3177865892.3686566
2023-08-14 00:00:00,29283.84,19455112.5,572797422225.0,26317972.684800003,8.1,445348917.3077294,52391178981379.0,31294824.65651836,19.421388580000023,62.10103834335123,0.9794032778159542,503934.0,733810.0,568225.0,858431.9676072722,112203.59872487,3301793396.5727725
2023-08-15 00:00:00,29283.84,19455112.5,572797422225.0,26317972.684800003,8.1,445348917.3077294,52391178981379.0,31294824.65651836,19.421388580000023,62.10103834335123,0.9794032778159542,503934.0,786113.0,568225.0,858431.9676072722,112203.59872487,3301793396.5727725
2023-08-16 00:00:00,29283.84,19455112.5,572797422225.0,26317972.684800003,8.1,445348917.3077294,52391178981379.0,30586968.731064703,18.03889855,52.99959753579379,0.9794032778159542,566878.0,786113.0,568225.0,858431.9676072722,112203.59872487,3301793396.5727725
2023-08-16 05:32:11,29283.84,19458787.5,568216053787.5,26317972.684800003,8.1,445348917.3077294,52391178981379.0,30586968.731064703,18.03889855,52.99959753579379,0.9794032778159542,566878.0,786113.0,568225.0,858431.9676072722,112203.59872487,3301793396.5727725
2023-08-18 00:00:00,26662.05,19458787.5,568216053787.5,316802210.787,10.916666666666666,362008769.0396163,52391178981379.0,30586968.731064703,18.03889855,52.99959753579379,0.5948303848908814,566878.0,786113.0,420390.0,1007438.471284616,149803.18278903997,3939445599.5442014
2023-08-19 00:00:00,26662.05,19458787.5,568216053787.5,316802210.787,10.916666666666666,362008769.0396163,52391178981379.0,30586968.731064703,18.03889855,52.99959753579379,0.5948303848908814,566878.0,628343.0,420390.0,1007438.471284616,149803.18278903997,3939445599.5442014
2023-08-20 00:00:00,26662.05,19458787.5,568216053787.5,316802210.787,10.916666666666666,362008769.0396163,52391178981379.0,27190186.429498125,14.984985450000002,43.45389177274062,0.5948303848908814,612461.0,628343.0,420390.0,1007438.471284616,149803.18278903997,3939445599.5442014
2023-08-20 02:40:56,26662.05,19462462.5,507678334312.5,316802210.787,10.916666666666666,362008769.0396163,52391178981379.0,27190186.429498125,14.984985450000002,43.45389177274062,0.5948303848908814,612461.0,628343.0,420390.0,1007438.471284616,149803.18278903997,3939445599.5442014
2023-08-22 00:00:00,26123.41,19462462.5,507678334312.5,83587336.2111,10.35,380936887.228172,53588410123873.43,27190186.429498125,14.984985450000002,43.45389177274062,0.857151953400377,612461.0,628343.0,415911.0,1052524.29717635,107913.48767329995,2805355085.877931
2023-08-23 00:00:00,26123.41,19462462.5,507678334312.5,83587336.2111,10.35,380936887.228172,53588410123873.43,27190186.429498125,14.984985450000002,43.45389177274062,0.857151953400377,612461.0,652036.0,415911.0,1052524.29717635,107913.48767329995,2805355085.877931
2023-08-24 00:00:00,26123.41,19462462.5,507678334312.5,83587336.2111,10.35,380936887.228172,53588410123873.43,23333266.492939506,17.458467169999995,58.45724172791627,0.857151953400377,399151.0,652036.0,415911.0,1052524.29717635,107913.48767329995,2805355085.877931
2023-08-24 00:16:50,26123.41,19466137.5,515794245337.5,83587336.2111,10.35,380936887.228172,53588410123873.43,23333266.492939506,17.458467169999995,58.45724172791627,0.857151953400377,399151.0,652036.0,415911.0,1052524.29717635,107913.48767329995,2805355085.877931
2023-08-26 00:00:00,26049.42,19466137.5,515794245337.5,94638324.3426,11.55,378799106.9943814,55621444139430.0,23333266.492939506,17.458467169999995,58.45724172791627,2.149948217199225,399151.0,652036.0,497298.0,578582.579021297,41165.93854830998,1073303915.6180044
2023-08-27 00:00:00,26049.42,19466137.5,515794245337.5,94638324.3426,11.55,378799106.9943814,55621444139430.0,23333266.492939506,17.458467169999995,58.45724172791627,2.149948217199225,399151.0,606069.0,497298.0,578582.579021297,41165.93854830998,1073303915.6180044
